y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,PLANT
0.8312,12.456917463667688,0.8758223251673224,8.934274507012292,-8.174796182956298,-2.9456856517068384,4.345470558782053,-7.969470572100507,-1.063848204544347,9.948386623221813,-1.595751886121938,0.6365061480300247,-0.04397463926969031,A
0.8337,12.140863104270304,-0.10381641735269087,9.208488965042104,-8.174796182956298,-2.718252448854881,4.326297860459617,-8.787897326971587,-2.8366573971964573,9.475221433964995,-1.6581785850006159,0.8153027164034068,0.18342790333345288,A
0.8358,12.629637620672574,-0.0058525431006895,8.989117398618255,-8.174796182956298,-2.7789013029487415,4.345470558782053,-7.355650505947197,-1.1588201255792723,8.894134103306932,-1.6321674604678331,0.6365061480300247,0.4866312934709771,A
0.8264,12.903317903476172,0.6798945766633198,8.769745832194404,-8.174796182956298,-2.3240348972448266,4.364643257104479,-9.708627426201552,-2.7416854761615324,11.742060526773244,-1.7934364325710874,-0.6150698305836497,-1.5599915899573116,A
0.8268,13.003875489332021,0.04312939402531224,8.852010169603348,-8.174796182956298,-3.173118854558796,4.057880083945573,-9.299414048766012,-3.089915853289626,11.678080941657615,-1.9859187541136791,-0.3468749780235766,-0.4987797244759766,A
0.8275,12.951380999733331,0.23905714252931487,8.66006004898248,-8.174796182956298,-4.007040598349311,3.4443537376277504,-10.1996834791242,-2.3934550990334387,11.874496543373269,-1.824649782010428,-0.6150698305836497,-0.42297887694159564,A
0.8283,13.004351815817554,0.28803907965531445,8.522952819967575,-8.174796182956298,-3.2337677086526564,4.000361988978275,-10.547514849944408,-2.5200843270800055,10.792173776008472,-1.8922787057956607,-0.7044681147703407,-0.4987797244759766,A
0.8290000000000001,12.991121759533762,-0.49567191436069613,8.6326386031795,-8.174796182956298,-2.7637390894252745,4.115398178912871,-10.05645879702176,-2.9949439322547007,10.813994529218222,-2.100367702057923,-0.6150698305836497,-0.42297887694159564,A
0.8313,12.785001877741074,-1.5242925940067078,8.385845590952668,-8.174796182956298,-1.7630329968766665,5.0356876983896,-9.606324081842667,-3.7547193005341715,10.318868434403663,-1.8298520069169826,-0.7044681147703407,0.03182620826469079,A
0.8305,13.069491622703703,-1.3283648455027053,8.41326703675565,-8.174796182956298,-2.551468100096784,4.901478810132578,-9.350565720945454,-3.216545081336193,10.789423394638057,-1.6477741351875035,-0.5256715463969586,0.10762705579907189,A
0.8339,12.947798069951162,-0.054834480226689075,8.331002699346707,-8.174796182956298,-3.112470000464944,3.866153100721253,-8.532138966074374,-1.2854493536258387,10.07109935869579,-1.8870764808891058,-0.3468749780235766,0.10762705579907189,A
0.8348,13.0581380290573,-0.7895635371166989,8.248738361937763,-8.174796182956298,-2.9305234381833802,3.827807704076391,-9.03342535343291,-1.2854493536258387,10.005983046975768,-1.881874255982548,-0.43627326221026763,0.03182620826469079,A
0.8307,6.751425485274586,-1.3773467826287058,8.709418651427844,-8.174796182956298,-2.7334146623783484,4.0962254805904355,-9.483560068612004,-3.4381462304177197,10.073927670597389,-1.5853474363088254,-0.5077918895596214,-0.13493565631094673,A
0.8333,6.472688747072869,-0.49567191436069613,8.764261543033808,-8.174796182956298,-2.6424413812375622,3.7127715141417945,-9.023195018997022,-2.4884270200683636,9.050784226656782,-1.7362119585989642,-0.2217173801622112,0.42599061544347144,A
0.8292,6.880100969888367,-1.2793829083767045,8.769745832194404,-8.174796182956298,-2.0662772673459435,4.134570877235297,-9.810930770560436,-3.9763204496156987,10.07755797731705,-1.741414183505522,-0.25747669383688554,0.39567027642972075,A
0.8361,13.128202732956801,-0.8385454742426997,8.742324386391424,-8.174796182956298,-2.839550157042593,3.9236711956885513,-8.593520972689705,-3.2482023883478344,9.28074939841668,-1.9443009548612262,0.010718158723187515,0.259228750867834,A
0.8404,13.367280220294951,-1.1324370969987037,8.605217157376519,-8.174796182956298,-2.2785482566744335,3.962016592333413,-8.470756959459044,-2.5833989411032885,7.430383318640425,-1.9651098544874541,0.10011644290987853,0.335029598402215,A
0.8398,13.564227680493566,-1.1324370969987037,8.714902940588443,-8.174796182956298,-2.3695215378152197,4.153743575557733,-8.685593982612701,-2.8050000901848158,8.32326642417774,-1.8350542318235403,-0.07868012546350353,0.41083044593659607,A
0.8364,13.468056775806248,-1.230400971250705,8.6326386031795,-8.174796182956298,-3.2186054951291894,3.9811892906558386,-9.729088095073328,-2.8050000901848158,9.046214925563993,-1.8402564567300952,-0.16807840965019455,0.335029598402215,A
0.8342,13.520500450098883,-1.1324370969987037,8.221316916134782,-8.174796182956298,-2.8547123705660606,3.540217229239911,-9.289183714330123,-2.8683147042080988,9.661069188873006,-2.0015254288333493,-0.16807840965019455,0.259228750867834,A
0.8347,13.430027550526475,-0.4466899772346944,8.303581253543724,-8.174796182956298,-2.900199011136454,3.731944212464231,-7.949009903228729,-2.8683147042080988,9.438245001216027,-1.9495031797677838,-0.16807840965019455,0.41083044593659607,A
0.8378,11.881395635949872,-1.083455159872703,8.41326703675565,-8.174796182956298,-3.2640921356995825,3.271799452725856,-9.596093747406778,-2.3617977920217967,7.7862379275872735,-1.9651098544874541,-0.25747669383688554,-0.19557633433845245,A
0.8324,13.418191983698044,-1.083455159872703,8.66006004898248,-8.174796182956298,-2.7789013029487415,4.307125162137192,-10.087149800329426,-3.6914046865108885,9.718553299225407,-1.7310097336924093,0.010718158723187515,-0.11977548680407135,A
0.8308,13.697659650972142,-0.4466899772346944,8.934274507012292,-8.174796182956298,-2.4301703919090714,4.383815955426916,-9.86208244273988,-8.851545729409047,10.190888145953009,-1.8298520069169826,0.27891301128326057,0.10762705579907189,A
0.8372,13.744813552004542,-1.230400971250705,8.385845590952668,-8.174796182956298,-2.8547123705660606,4.057880083945573,-8.982273681253467,-2.8683147042080988,9.039669466086421,-1.7518186333186343,-0.16807840965019455,-0.11977548680407135,A
0.8364,13.784866757600186,-1.230400971250705,8.550374265770555,-8.174796182956298,-2.960847865230306,3.9811892906558386,-8.317301942920716,-3.0266012392663426,9.069312110189433,-1.7310097336924093,0.010718158723187515,0.10762705579907189,A
0.8348,13.861534384504534,-1.1324370969987037,8.468109928361612,-8.174796182956298,-3.112470000464944,3.827807704076391,-9.391487058689007,-3.311517002371153,9.846684381577798,-1.6893919344399564,-0.25747669383688554,-0.11977548680407135,A
0.8322,13.859927453784689,-1.6222564682587093,8.687481494785462,-8.174796182956298,-2.9760100787537733,4.019534687300712,-9.544942075227336,-3.5331181514526446,10.26154667273996,-1.7258075087858518,1.262294137336862,0.41083044593659607,A
0.8320000000000001,13.905970811674013,-0.8875274113687004,8.87943161540633,-8.174796182956298,-3.173118854558796,4.077052782267999,-9.759779098380994,-4.704438510883528,9.789110177439165,-1.8298520069169826,0.010718158723187515,0.7140338360741203,A
0.8329,13.745998950332275,-0.054834480226689075,8.495531374164592,-8.174796182956298,-3.112470000464944,3.846980402398817,-8.327532277356603,-3.469803537429361,9.07610593315357,-1.8038408823841998,0.010718158723187515,0.6382329885397393,A
0.8345,7.939518041474335,-2.1120758395187154,8.605217157376519,-8.174796182956298,-3.8705806766381357,2.945863581244514,-8.798127661407475,-4.356208133755434,9.04233440782309,-1.741414183505522,0.18951472709656952,1.0172372262116447,A
0.8296,7.705337551079002,-1.8181842167627118,8.605217157376519,-8.174796182956298,-3.082145573418018,4.134570877235297,-10.05645879702176,-5.400899265139715,9.218852976855041,-1.7466164084120797,-0.3468749780235766,0.335029598402215,A
0.8252,13.95700779524702,-1.9161480910147133,8.41326703675565,-8.174796182956298,-2.3998459648621457,4.441334050394214,-10.711200200918624,-6.825478080663768,11.333525786474421,-1.923492055235001,-1.4196543882638688,-1.1051865047510252,A
0.8263,13.902605990639163,-3.23866039341673,8.440688482558631,-8.174796182956298,-2.0056284132520825,4.901478810132578,-10.342908161226639,-7.521938834919954,10.340119615331986,-1.9338965050481136,-1.3302561040771779,-1.1051865047510252,A
0.8292,13.93246205783454,-3.3856062047947315,8.468109928361612,-8.174796182956298,-2.1572505484867213,2.5048915198285755,-10.414520502277858,-7.490281527908313,7.84373015532454,-3.088790434303667,-1.240857819890487,-0.7261822670791198,A
0.8362,13.927991020930143,-2.3080035880227183,8.221316916134782,-8.174796182956298,-2.58179252714371,2.6774458047304703,-8.992504015689356,-5.274270037093149,7.156169343969609,-2.5945790681807948,-0.25747669383688554,-0.11977548680407135,A
0.8356,13.873809082341271,-2.210039713770717,8.029366795513914,-8.174796182956298,-3.506687552075003,1.2586661288704937,-8.920891674638137,-5.242612730081507,7.594685699932624,-3.182430482621686,-0.6150698305836497,-0.34717802940721443,A
0.8320000000000001,13.932579973841815,-2.8468048964087243,8.111631132922856,-8.174796182956298,-2.7334146623783484,1.5654293020294108,-9.524481406355559,-6.572219624570598,8.039827578017357,-3.2396549565938084,-1.0620612515171048,-1.5599915899573116,A
0.8332,14.313000142944208,-1.7202203425107103,8.139052578725838,-8.174796182956298,-3.4005520574107577,2.2364737433145314,-8.90043100576636,-5.084326195023263,8.86649577808707,-2.906712562574188,-0.7938663989570317,-0.6503814195447388,A
0.8255,14.293614618425504,-1.7202203425107103,8.139052578725838,-8.174796182956298,-3.7947696090208165,2.121437553379935,-10.33267782679075,-6.287303861465788,11.020979812164471,-2.917117012387303,-1.50905267245056,-1.029385657216644,A
0.8259,14.45122313643229,-1.230400971250705,8.166474024528819,-8.174796182956298,-3.8250940360677426,2.0255740617677747,-9.872312777175768,-5.432556572151357,11.466709510649622,-3.0367681852381017,-1.866645809197324,-1.1809873522854062,A
0.8257,14.483480520854087,-1.5732745311327085,8.084209687119875,-8.174796182956298,-4.037365025396237,1.9680559668004762,-10.629357525431516,-5.464213879163034,11.36449199447619,-2.9743414863594237,-1.687849240823942,-1.029385657216644,A
0.8273,14.402120966876025,-0.5936357886126974,8.331002699346707,-8.174796182956298,-3.446038697981147,2.543236916473437,-9.913234114919321,-4.514494668813677,11.50824935978297,-2.6570057670594758,-0.3468749780235766,-0.34717802940721443,A
0.8273,14.363219988015416,-2.6998590850307225,8.221316916134782,-8.174796182956298,-3.946391744255455,2.3706826315715532,-9.954155452662876,-6.350618475489071,10.36245632869129,-2.7714547150037196,-1.3302561040771779,-1.6357924374916926,A
0.8289,14.304388129444089,-3.5325520161727337,8.276159807740743,-8.174796182956298,-3.521849765598466,2.2939918382818294,-10.117840803637092,-7.173708457791861,9.548606894731103,-2.7662524900971617,-1.3302561040771779,-1.5599915899573116,A
0.8256,14.364160231445387,0.3370210167813162,8.440688482558631,-8.174796182956298,-3.6734719008331043,2.0639194584126366,-8.675363648176813,-3.216545081336193,12.690802039504629,-2.6830168915922585,-1.240857819890487,-0.19557633433845245,A
0.8263,14.426844019685582,0.14109326827731358,8.714902940588443,-8.174796182956298,-3.339903203316901,2.409028028216415,-8.337762611792492,-3.089915853289626,12.451645336292188,-2.6518035421529182,-0.8832646831437228,0.03182620826469079,A
0.8270000000000001,14.181421286749188,-0.7405815999906984,8.605217157376519,-8.174796182956298,-3.2337677086526564,2.409028028216415,-9.657475754022109,-4.166264291685549,12.51236650262361,-2.672612441779143,-0.7938663989570317,0.10762705579907189,A
0.8277,14.350180208655795,-0.642617725738697,8.303581253543724,-8.174796182956298,-3.127632213988411,2.409028028216415,-10.527054181072632,-5.179298116058188,10.652213042153289,-2.8598925384151803,-1.151459535703796,-0.42297887694159564,A
0.8322,13.653767194139244,-0.5936357886126974,8.385845590952668,-8.174796182956298,-0.8684623989922962,4.000361988978275,-10.782812541969843,-4.831067738930095,8.858541917658881,-2.7298369157512665,-0.6150698305836497,-0.34717802940721443,A
0.8292,14.389902155267176,-0.9365093484947009,8.440688482558631,-8.174796182956298,-2.6576035947610293,2.907518184599652,-10.567975518816185,-5.3692419581280735,10.070384292205947,-2.7506458153774913,-0.5256715463969586,-0.34717802940721443,A
0.8343,14.517965077982227,-1.769202279636711,8.41326703675565,-8.174796182956298,-2.9305234381833802,3.4635264359501763,-11.386402273687265,-5.464213879163034,9.90647266287659,-2.167996625843158,-0.7044681147703407,-0.42297887694159564,A
0.8361,14.540064355037767,-1.7202203425107103,8.6326386031795,-8.174796182956298,-2.9153612246599123,3.3484902460155905,-9.872312777175768,-3.9763204496156987,9.51134061366469,-2.261636674161177,-0.43627326221026763,-0.42297887694159564,A
0.8321,14.702146776420964,-2.40596746227472,8.934274507012292,-8.174796182956298,-2.627279167714103,3.310144849370718,-10.475902508893189,-4.894382352953413,9.609384139147014,-2.365681172292308,-0.07868012546350353,0.03182620826469079,A
0.8319,14.670546463500994,-2.063093902392715,8.906853061209311,-8.174796182956298,-2.551468100096784,3.482699134272613,-11.048801237302945,-4.926039659965054,9.668744289227313,-2.4177034213578734,-0.16807840965019455,0.10762705579907189,A
0.8327,14.741107499662464,-1.475310656880707,8.331002699346707,-8.174796182956298,-3.2034432816057303,3.1184178661463977,-9.360796055381343,-5.685815028244526,10.25718221594855,-2.339670047759525,-0.5256715463969586,-0.4987797244759766,A
0.8321,14.798203199511919,-0.9365093484947009,8.495531374164592,-8.174796182956298,-3.4612009115046143,2.121437553379935,-9.759779098380994,-4.039635063638982,10.23835509466338,-2.7558480402840493,-0.25747669383688554,-0.34717802940721443,A
0.8295,14.920351651744085,-1.1324370969987037,8.41326703675565,-8.174796182956298,-3.7189585414034974,2.1022648550575096,-9.92346444935521,-4.071292370650624,10.46478562316201,-2.6934213414053714,-0.43627326221026763,-0.42297887694159564,A
0.8298,14.727292078324538,-2.650877147904722,8.605217157376519,-8.174796182956298,-3.385389843887295,1.9680559668004762,-10.629357525431516,-4.831067738930095,9.836538214995555,-2.7038257912184838,-0.3468749780235766,-0.42297887694159564,A
0.8320000000000001,14.698354997005248,-0.348726102982693,8.468109928361612,-8.174796182956298,-3.021496719324158,2.5048915198285755,-9.974616121534652,-3.4381462304177197,10.15692868259185,-2.698623566311926,-0.5256715463969586,-0.42297887694159564,A
0.8338,14.76219418150349,-0.9854912856207017,8.331002699346707,-8.174796182956298,-3.7947696090208165,2.083092156735073,-9.10503769448413,-3.3748316163944363,10.330726568747034,-2.5581634938348996,-0.9726629673304137,-1.1051865047510252,A
0.831,14.752079147319535,-0.39770804010869476,8.111631132922856,-8.174796182956298,-3.097307786941477,2.9266908829220775,-9.892773446047544,-3.6914046865108885,10.542540284972459,-2.547759044021787,-0.8832646831437228,-0.19557633433845245,A
0.8307,14.793282080830206,-1.3773467826287058,8.221316916134782,-8.174796182956298,-2.8850367976129863,1.5079112070621123,-10.312217157918973,-4.672781203871886,10.526738192684576,-2.9951503859856516,-0.7938663989570317,-0.19557633433845245,A
0.8356,14.944484515708979,-2.1120758395187154,8.1938954703318,-8.174796182956298,-3.3550654168403646,1.8721924751883163,-9.677936422893886,-4.292893519732151,9.919698241473847,-2.937925912013528,-0.6150698305836497,0.18342790333345288,A
0.8342,15.063512191588993,-1.769202279636711,8.056788241316895,-8.174796182956298,-3.127632213988411,2.1597829500247965,-9.268723045458346,-4.894382352953413,10.17439212614899,-2.761050265190607,-0.6150698305836497,0.10762705579907189,A
0.8378,14.953330210101367,-1.1814190341247042,7.974523903907951,-8.174796182956298,-3.066983359894551,2.2748191399593933,-8.21499859856183,-8.091770361129576,9.358788977236019,-2.7298369157512665,-0.43627326221026763,-0.19557633433845245,A
0.8338,14.916849451962698,-1.3773467826287058,8.522952819967575,-8.174796182956298,-2.7789013029487415,2.313164536604255,-9.268723045458346,-7.363652299861711,9.339396242516187,-2.818274739162727,-0.5256715463969586,-0.19557633433845245,A
0.8338,14.989670830732106,-0.8385454742426997,8.539405687449364,-8.174796182956298,-2.3846837513386783,2.3898553298939897,-10.301986823483084,-4.292893519732151,9.353056176001882,-2.865094763321738,-0.5971901737463126,-0.0136543002559395,A
0.8308,15.238505375721303,-1.230400971250705,8.23776978361657,-8.174796182956298,-3.112470000464944,2.2748191399593933,-10.076919465893537,-4.577809282836961,10.702619363917242,-2.865094763321738,-1.258737476727824,-1.287108538833538,A
0.8302,15.322868870678906,-0.9854912856207017,8.25422265109836,-8.174796182956298,-2.9456856517068384,2.1406102517023715,-10.475902508893189,-4.894382352953413,10.952344398716827,-2.906712562574188,-1.3302561040771779,-1.029385657216644,A
0.8294,15.20822490830901,-1.6222564682587093,8.501015663325191,-8.174796182956298,-3.1579566410353372,2.0639194584126366,-9.71885776063744,-4.356208133755434,10.823918950327933,-2.802668064443057,-0.6687088010956663,-0.21073650384532772,A
0.8327,15.196811742777232,-0.10381641735269087,8.588764289894728,-8.174796182956298,-2.9305234381833802,2.3323372349266913,-10.322447492354861,-3.5331181514526446,10.17921318740938,-2.7714547150037196,-0.650829144258324,-0.77166277559975,A
0.8340000000000001,15.271994166109012,-0.39770804010869476,8.577795711573536,-8.174796182956298,-2.8092257299956676,2.888345486277216,-10.220144147995976,-3.7863766075458134,10.163770103883998,-2.5581634938348996,-0.6150698305836497,-0.4987797244759766,A
0.8344,15.222789874045498,-1.0344732227467022,9.153646073436141,-8.174796182956298,-2.8850367976129863,2.96503627956695,-8.63444231043326,-3.9130058355923802,9.8710300647232,-2.469725670423439,-0.5256715463969586,-0.27137718187283344,A
0.8333,15.323538990970437,-1.6712384053847096,8.59973286821592,-8.174796182956298,-2.505981459526391,2.6391004080855973,-9.258492711022457,-4.102949677662266,10.011812322851696,-2.698623566311926,-0.9011443399810599,-0.3244377751468993,A
0.8338,15.402897828610584,-0.8385454742426997,8.533921398288767,-8.174796182956298,-2.4604948189559974,3.0992451678239723,-9.98484645597054,-3.5331181514526446,10.135739323468325,-2.3188611481333,0.010718158723187515,0.5321118019916075,A
0.8340000000000001,15.440858934399643,-0.49567191436069613,8.61618573569771,-8.174796182956298,-2.4453326054325393,3.597735324207198,-8.675363648176813,-3.628090072487605,10.278270973701652,-2.30325447341363,-0.007161498114149692,0.38051010692284537,A
0.8346,15.441669379914902,-0.642617725738697,8.440688482558631,-8.174796182956298,-2.551468100096784,3.9428438940109767,-8.542369300510263,-3.501460844441003,9.52519363033164,-1.9651098544874541,-0.07868012546350353,0.335029598402215,A
0.8316,15.505672917268136,-0.7405815999906984,8.797167277997387,-8.174796182956298,-2.960847865230306,3.2526267544034306,-10.578205853252074,-4.039635063638982,10.575112274575407,-2.334467822852967,0.27891301128326057,0.41083044593659607,A
0.8359,15.317306580536844,-0.642617725738697,9.263331856648067,-8.174796182956298,-2.7637390894252745,3.540217229239911,-10.015537459278207,-3.7863766075458134,9.850274664178311,-2.173198850749716,1.1728958531501708,0.5624321410053582,A
0.8388,15.37789373470223,0.28803907965531445,8.906853061209311,-8.174796182956298,-2.9760100787537733,2.907518184599652,-9.10503769448413,-3.406488923406078,8.89592540288798,-2.433310096077544,0.4577095796566426,0.7140338360741203,A
0.8446,15.410422216355412,0.19007520540331313,8.303581253543724,-8.174796182956298,-1.9601417726816894,3.559389927562336,-9.217571373278904,-1.8552808798354594,7.51121375149342,-2.08996325224481,1.530488989896935,1.699444854021074,A
0.8389,15.441709814928036,0.38600295390731576,8.687481494785462,-8.174796182956298,-1.6568975022124128,3.7511169107866564,-9.340335386509565,-2.8683147042080988,8.511904175582593,-2.4489167707972137,0.18951472709656952,0.6382329885397393,A
0.8313,15.756219639008517,0.5329487652853189,8.6326386031795,-8.174796182956298,-1.8236818509705186,3.846980402398817,-10.527054181072632,-3.311517002371153,11.403022661897054,-2.3864900719185327,-0.16807840965019455,0.4866312934709771,A
0.8285,14.931658630974017,0.4349848910333175,8.577795711573536,-8.174796182956298,-2.126926121439795,3.0992451678239723,-12.368514379532561,-3.818033914557455,11.634981394689994,-2.5009390198627797,-0.3468749780235766,-0.27137718187283344,A
0.8292,14.988091531450543,-0.054834480226689075,8.687481494785462,-8.174796182956298,-2.7789013029487415,3.233454056080994,-10.373599164534303,-3.72306199352253,11.511085401775281,-2.396894521731648,-0.07868012546350353,-0.04397463926969031,A
0.8305,15.37322628104266,0.28803907965531445,8.550374265770555,-8.174796182956298,-2.6879280218079553,3.310144849370718,-10.27129582017542,-3.5331181514526446,11.95897489391309,-2.256434449254619,-0.07868012546350353,0.18342790333345288,A
0.8333,15.633495152723137,0.630912639537318,8.934274507012292,-8.174796182956298,-2.6879280218079553,3.8853257990436783,-10.05645879702176,-2.2984831779985133,11.172836591452514,-1.9390987299546714,0.7259044322167157,0.335029598402215,A
0.8311,15.585018269806065,1.071750073671325,8.939758796172889,-8.174796182956298,-2.6424413812375622,3.1951086594361326,-10.035998128149984,-1.8236235728238177,11.808716806257657,-2.3136589232267424,0.7437840890540528,0.6382329885397393,A
0.8306,15.574505465691534,0.6798945766633198,8.520210675387276,-8.174796182956298,-2.627279167714103,3.2526267544034306,-9.44263873086845,-2.8050000901848158,11.808861683032164,-2.2876477986939596,-0.04292081178882916,0.22890841185408325,A
0.8308,15.635460142164957,0.630912639537318,8.906853061209311,-8.174796182956298,-2.6879280218079553,3.3484902460155905,-9.23803204215068,-2.646713555126607,11.871681123020725,-2.30325447341363,0.27891301128326057,0.10762705579907189,A
0.8135,15.895502456009464,1.218695885049326,8.522952819967575,-8.174796182956298,-2.2937104701979005,3.9811892906558386,-8.992504015689356,-1.791966265812176,10.94917872611462,-2.0067276537399072,1.0656179121261427,0.8353151921291317,A
0.8323,15.873058010054715,1.1207320107973247,8.583280000734135,-8.174796182956298,-2.263386043150966,3.3293175476931545,-9.943925118226987,-2.235168563975195,11.66177286255859,-2.2512322243480645,0.5292282070059964,0.06214654727844149,A
0.831,15.874221254865605,0.9737861994193237,8.66006004898248,-8.174796182956298,-2.5211436730498584,3.4635264359501763,-10.046228462585871,-2.5833989411032885,12.080754222096067,-2.167996625843158,0.27891301128326057,-0.04397463926969031,A
0.8305,15.873242027415586,1.0227681365453232,8.797167277997387,-8.174796182956298,-2.7485768759018154,3.3868356426604525,-10.015537459278207,-2.646713555126607,12.286369714883627,-2.1159743767775927,0.4577095796566426,0.10762705579907189,A
0.8293,15.882531446612568,1.0227681365453232,8.714902940588443,-8.174796182956298,-2.7030902353314223,3.233454056080994,-8.787897326971587,-2.8999720112197407,12.546574574191997,-2.162794400936604,0.36831129546995156,0.10762705579907189,A
0.8294,15.927976829831167,0.924804262293322,8.41326703675565,-8.174796182956298,-2.551468100096784,3.5785626258847727,-9.145959032227683,-2.8050000901848158,12.503089468393643,-2.053547677898915,0.27891301128326057,0.41083044593659607,A
0.8286,15.981784955094,0.8758223251673224,8.331002699346707,-8.174796182956298,-2.7030902353314223,3.06089977117911,-9.350565720945454,-2.9949439322547007,12.704814209463649,-2.1784010756562706,0.10011644290987853,0.41083044593659607,A
0.8314,15.941565023644198,0.04312939402531224,8.468109928361612,-8.174796182956298,-2.2937104701979005,3.808635005753955,-8.21499859856183,-2.963286625243059,11.72995193995881,-2.08996325224481,0.4577095796566426,0.7140338360741203,A
0.8341,16.114993058212526,-1.1814190341247042,8.550374265770555,-8.174796182956298,-2.1420883349632622,3.540217229239911,-8.082004250895281,-3.5647754584642866,10.566283278396462,-2.402096746638203,-0.07868012546350353,0.4866312934709771,A
0.8298,16.32790685223985,-0.7895635371166989,8.906853061209311,-8.174796182956298,-3.0518211463710925,2.830827391309917,-9.698397091765663,-4.482837361802001,11.026404103742523,-2.402096746638203,0.18951472709656952,-0.11977548680407135,A
0.8272,16.2125921912107,-0.6915996628646977,8.742324386391424,-8.174796182956298,-2.8850367976129863,2.6966185030528953,-9.125498363355907,-4.799410431918453,12.159708131839274,-2.36047894738575,0.4577095796566426,0.10762705579907189,A
0.8309,16.34178569110163,-0.054834480226689075,9.071381736027199,-8.174796182956298,-2.9153612246599123,3.041727072856674,-8.573060303817927,-3.5331181514526446,11.657220761573134,-2.2928500236005176,0.36831129546995156,0.335029598402215,A
0.8295,16.366014351041343,-2.9447687706607257,9.153646073436141,-8.174796182956298,-2.4150081783856043,2.907518184599652,-9.360796055381343,-4.862725045941737,11.06641886593201,-2.6518035421529182,0.18951472709656952,-0.11977548680407135,A
0.8337,16.496800604875784,-3.3856062047947315,8.989117398618255,-8.174796182956298,-2.612116954190636,2.2364737433145314,-8.450296290587266,-3.7863766075458134,10.366669175734117,-2.698623566311926,0.18951472709656952,0.259228750867834,A
0.8301,16.502788199024927,-2.0141119652667148,8.385845590952668,-8.174796182956298,-2.551468100096784,3.003381676211812,-9.555172409663223,-6.413933089512355,10.514199141149508,-2.4905345700496637,0.18951472709656952,-0.42297887694159564,A
0.8387,16.508129191160503,-1.6712384053847096,8.676512916464269,-8.174796182956298,-2.2330616161040404,3.233454056080994,-10.342908161226639,-3.7863766075458134,9.122523314761198,-2.4177034213578734,0.49346889333131705,0.5321118019916075,A
0.8389,16.550517378463553,-1.9161480910147133,8.709418651427844,-8.174796182956298,-2.263386043150966,2.9266908829220775,-10.015537459278207,-3.818033914557455,8.7502621216946,-2.630994642526693,0.6365061480300247,0.5624321410053582,A
0.8318,16.541181050592183,-1.1324370969987037,8.687481494785462,-8.174796182956298,-2.4756570324794653,2.945863581244514,-9.841621773868102,-3.944663142604057,10.666740164238782,-2.6205901927135775,0.5471078638433337,0.6382329885397393,A
0.8337,16.463607071259176,-1.3283648455027053,8.605217157376519,-8.174796182956298,-2.536305886573317,3.271799452725856,-10.4656721744573,-4.071292370650624,10.517589978169532,-2.4125011964513154,0.18951472709656952,0.259228750867834,A
0.8351,16.57103072530108,-1.6222564682587093,8.638122892340096,-8.174796182956298,-3.112470000464944,2.3515099332491167,-11.0897225750465,-3.9763204496156987,10.190463024444764,-2.8702969882282927,0.36831129546995156,0.42599061544347144,A
